Application Date,Contact Email,Contact Phone Number,Company Name,Job Title,Job Url,Resume Name,Question And Answers,Status Date,Tempo_resposta_dias
2024-11-23,tonya.jackson1@outlook.com,+1-951-456-3409,InnovaLabs,Data Scientist,https://www.linkedin.com/jobs/view/data-scientist-7673,LinkedIn_Resume_162.pdf,"Q: Why are you interested in this role?
A: My LinkedIn: https://higgins-harvey.com/

Q: Preferred work model?
A: Own bring huge position start able expect onto throughout song.

Q: Describe a challenge you solved recently.
A: Prefer hybrid, 2-3 times a week in office.

Q: What is your notice period?
A: I have full authorization to work in the country.

Q: Salary expectations?
A: Prefer hybrid, 2-3 times a week in office.",2024-12-20,27
2024-07-03,bárbara.pereira@gmail.com,908-277-1812x9826,AgroPlus,Software Engineer,https://www.linkedin.com/jobs/view/software-engineer-4376,LinkedIn_Resume_350.pdf,"Q: Salary expectations?
A: Food agent law to time think bed food possible represent clearly run before.

Q: Describe a challenge you solved recently.
A: Prefer hybrid, 2-3 times a week in office.",2024-08-24,52
2024-06-28,laura.nascimento2025@outlook.com,+55 71 8472 3046,ModaCasa,Marketing Specialist,https://www.linkedin.com/jobs/view/marketing-specialist-7326,LinkedIn_Resume_959.pdf,"Q: Describe a challenge you solved recently.
A: Yes — I collaborated with distributed teams across Americas and EMEA.

Q: Describe a challenge you solved recently.
A: I have full authorization to work in the country.

Q: Why are you interested in this role?
A: Expected salary: R$ 12991

Q: Do you have work authorization in this country?
A: Head garden box hundred lead structure ready long.",2024-07-17,19
2025-10-12,jesse.perry@outlook.com,+55 41 5654 5271,UrbanNest,Backend Developer,https://www.linkedin.com/jobs/view/backend-developer-9486,CV_Jesse_2.pdf,"Q: Do you have experience with remote teams?
A: Yes — I collaborated with distributed teams across Americas and EMEA.

Q: Do you have experience with remote teams?
A: Yes — I collaborated with distributed teams across Americas and EMEA.

Q: What is your notice period?
A: My LinkedIn: https://www.araujo.net/

Q: What is your notice period?
A: I have full authorization to work in the country.",2025-11-26,45
2024-05-27,ana.lívia.ribeiro_app@example.com,741.897.2154,UrbanNest,Frontend Developer,https://www.linkedin.com/jobs/view/frontend-developer-2083,CV_Ana_2.pdf,"Q: Salary expectations?
A: I have full authorization to work in the country.

Q: Do you have experience with remote teams?
A: Expected salary: R$ 12498",2024-06-02,6
2025-08-28,john.adams_app@outlook.com,31 0544 4713,CuraTech,Operations Manager,https://www.linkedin.com/jobs/view/operations-manager-4084,CV_John_1.pdf,"Q: Describe a challenge you solved recently.
A: Notice period: 30 days

Q: Preferred work model?
A: Prefer hybrid, 2-3 times a week in office.",2025-09-17,20
2024-02-06,joão.lucas.rezende2025@gmail.com,610.357.9727x98552,ByteForge,Data Engineer,https://www.linkedin.com/jobs/view/data-engineer-8396,LinkedIn_Resume_841.pdf,"Q: Preferred work model?
A: Expected salary: R$ 9082

Q: Describe a challenge you solved recently.
A: Prefer hybrid, 2-3 times a week in office.

Q: Describe a challenge you solved recently.
A: Prefer hybrid, 2-3 times a week in office.",2024-02-14,8
2023-12-25,matthew.watson@hotmail.com,(051) 1050 5379,DataPulse,Operations Manager,https://www.linkedin.com/jobs/view/operations-manager-9992,LinkedIn_Resume_302.pdf,"Q: Preferred work model?
A: My LinkedIn: https://lopes.net/

Q: Do you have work authorization in this country?
A: Prefer hybrid, 2-3 times a week in office.

Q: LinkedIn profile link?
A: Expected salary: R$ 19706

Q: Describe a challenge you solved recently.
A: - Project A: improved X by 30%
- Project B: led a team of 4
- Tools: Python, SQL

Q: Salary expectations?
A: Prefer hybrid, 2-3 times a week in office.",2024-01-06,12
2025-04-17,fernanda.ramos1@example.com,+55 (061) 3506 7578,NimbusAI,Product Manager,https://www.linkedin.com/jobs/view/product-manager-7185,LinkedIn_Resume_288.pdf,"Q: Do you have experience with remote teams?
A: Expected salary: R$ 17553

Q: Describe a challenge you solved recently.
A: My LinkedIn: http://www.brown-barron.com/",2025-05-30,43
2025-08-20,jessica.parker@outlook.com,948-821-8849x68066,SafeHarbor,Product Manager,https://www.linkedin.com/jobs/view/product-manager-7297,LinkedIn_Resume_358.pdf,"Q: Salary expectations?
A: Prefer hybrid, 2-3 times a week in office.

Q: Describe a challenge you solved recently.
A: My LinkedIn: https://www.harris.com/

Q: Why are you interested in this role?
A: I have full authorization to work in the country.

Q: Salary expectations?
A: Notice period: 2 weeks",2025-08-24,4
2025-05-13,lucas.silveira_app@hotmail.com,61 7782 3129,NextGen Mobility,Product Manager,https://www.linkedin.com/jobs/view/product-manager-7248,resume_2.pdf,"Q: Describe a challenge you solved recently.
A: Notice period: 1 month

Q: Do you have work authorization in this country?
A: My LinkedIn: https://www.lowe.com/

Q: Describe a challenge you solved recently.
A: - Project A: improved X by 30%
- Project B: led a team of 4
- Tools: Python, SQL",2025-06-25,43
2025-09-30,deborah.morris2025@outlook.com,5070260869,TechWave,Marketing Specialist,https://www.linkedin.com/jobs/view/marketing-specialist-6765,CV_Deborah_3.pdf,"Q: LinkedIn profile link?
A: Expected salary: R$ 18699

Q: Describe a challenge you solved recently.
A: - Project A: improved X by 30%
- Project B: led a team of 4
- Tools: Python, SQL",2025-11-09,40
2024-05-03,melissa.brown@example.com,742-684-1459,Echo Security,Business Analyst,https://www.linkedin.com/jobs/view/business-analyst-8141,LinkedIn_Resume_428.pdf,"Q: Describe a challenge you solved recently.
A: Expected salary: R$ 8722

Q: Why are you interested in this role?
A: Prefer hybrid, 2-3 times a week in office.",2024-06-30,58
2025-07-24,milena.da.mata2025@gmail.com,+1-458-701-2042x4253,Echo Security,Machine Learning Engineer,https://www.linkedin.com/jobs/view/machine-learning-engineer-8999,resume_3.pdf,"Q: Preferred work model?
A: I have full authorization to work in the country.

Q: Salary expectations?
A: Notice period: 30 days",2025-08-02,9
2024-06-20,stephanie.carroll1@gmail.com,690-217-7417x430,Echo Security,Operations Manager,https://www.linkedin.com/jobs/view/operations-manager-9570,CV_Stephanie_4.pdf,"Q: Preferred work model?
A: Yes — I collaborated with distributed teams across Americas and EMEA.

Q: Do you have experience with remote teams?
A: My LinkedIn: http://www.das.org/",2024-06-30,10
2024-03-04,shelby.duncan_app@outlook.com,029-295-0143,UrbanNest,Data Engineer,https://www.linkedin.com/jobs/view/data-engineer-6134,resume_2.pdf,"Q: LinkedIn profile link?
A: Everyone test memory arm statement treatment office yeah bar rather matter participant boy huge.

Q: Do you have experience with remote teams?
A: Expected salary: R$ 12941

Q: Do you have experience with remote teams?
A: Yes — I collaborated with distributed teams across Americas and EMEA.",2024-04-05,32
2025-02-03,katie.ochoa_app@gmail.com,+55 11 8644 8221,UrbanNest,Data Engineer,https://www.linkedin.com/jobs/view/data-engineer-5068,CV_Katie_2.pdf,"Q: What is your notice period?
A: I have full authorization to work in the country.

Q: Why are you interested in this role?
A: Prefer hybrid, 2-3 times a week in office.

Q: Why are you interested in this role?
A: Expected salary: R$ 8956

Q: Preferred work model?
A: Notice period: immediate

Q: Do you have experience with remote teams?
A: Prefer hybrid, 2-3 times a week in office.",2025-03-16,41
2025-10-10,dr..paulo.aragão1@hotmail.com,(061) 3420-3197,ModaCasa,Operations Manager,https://www.linkedin.com/jobs/view/operations-manager-4593,LinkedIn_Resume_471.pdf,"Q: Describe a challenge you solved recently.
A: Notice period: immediate

Q: LinkedIn profile link?
A: - Project A: improved X by 30%
- Project B: led a team of 4
- Tools: Python, SQL

Q: What is your notice period?
A: Notice period: 30 days

Q: Salary expectations?
A: I have full authorization to work in the country.

Q: Do you have work authorization in this country?
A: Prefer hybrid, 2-3 times a week in office.",2025-10-20,10
2024-05-01,robert.vega_app@outlook.com,+55 11 0197 5358,Solaris Energy,Quality Assurance,https://www.linkedin.com/jobs/view/quality-assurance-8079,resume_4.pdf,"Q: LinkedIn profile link?
A: I have full authorization to work in the country.

Q: Preferred work model?
A: Yes — I collaborated with distributed teams across Americas and EMEA.

Q: Describe a challenge you solved recently.
A: Whole turn now community Mr teach voice meeting she that senior go talk down story forget.

Q: Do you have work authorization in this country?
A: Expected salary: R$ 16221",2024-05-10,9
2024-11-21,joana.da.cunha2025@hotmail.com,0800-591-2573,Atlas Health,Frontend Developer,https://www.linkedin.com/jobs/view/frontend-developer-3632,LinkedIn_Resume_999.pdf,"Q: Do you have work authorization in this country?
A: Expected salary: R$ 7140

Q: Preferred work model?
A: Share include opportunity young as just peace machine none.",2024-12-03,12
2024-05-24,chris.jones_app@hotmail.com,+1-219-259-6790x8984,PurePharm,Machine Learning Engineer,https://www.linkedin.com/jobs/view/machine-learning-engineer-5809,resume_5.pdf,"Q: Do you have work authorization in this country?
A: Expected salary: R$ 17973

Q: Do you have experience with remote teams?
A: My LinkedIn: https://www.carvalho.br/

Q: Describe a challenge you solved recently.
A: Expected salary: R$ 9119

Q: Do you have experience with remote teams?
A: Notice period: 1 month

Q: Why are you interested in this role?
A: Expected salary: R$ 13683",2024-06-14,21
2025-08-05,melissa.da.paz_app@hotmail.com,527-346-6661x7071,GreenNest,Operations Manager,https://www.linkedin.com/jobs/view/operations-manager-9666,LinkedIn_Resume_365.pdf,"Q: Describe a challenge you solved recently.
A: Notice period: 1 month

Q: What is your notice period?
A: Goal Mrs statement range its meet support meet race and.

Q: Do you have experience with remote teams?
A: Asperiores dignissimos dignissimos odit accusamus ullam dignissimos porro unde a dolores repellendus.

Q: Preferred work model?
A: - Project A: improved X by 30%
- Project B: led a team of 4
- Tools: Python, SQL",2025-08-24,19
2024-08-17,lucas.barros1@hotmail.com,+1-999-173-8168x4602,CuraTech,Data Engineer,https://www.linkedin.com/jobs/view/data-engineer-8355,LinkedIn_Resume_794.pdf,"Q: Do you have experience with remote teams?
A: Notice period: 1 month

Q: What is your notice period?
A: Yes — I collaborated with distributed teams across Americas and EMEA.

Q: Preferred work model?
A: Notice period: immediate

Q: LinkedIn profile link?
A: - Project A: improved X by 30%
- Project B: led a team of 4
- Tools: Python, SQL

Q: Do you have experience with remote teams?
A: Expected salary: R$ 4872",2024-10-16,60
2024-12-01,raymond.duran_app@gmail.com,427.203.8862,FinSight,Machine Learning Engineer,https://www.linkedin.com/jobs/view/machine-learning-engineer-8805,LinkedIn_Resume_544.pdf,"Q: Do you have work authorization in this country?
A: - Project A: improved X by 30%
- Project B: led a team of 4
- Tools: Python, SQL

Q: Describe a challenge you solved recently.
A: Expected salary: R$ 11671

Q: Do you have work authorization in this country?
A: My LinkedIn: http://alves.br/

Q: What is your notice period?
A: I have full authorization to work in the country.

Q: Why are you interested in this role?
A: Yes — I collaborated with distributed teams across Americas and EMEA.",2024-12-15,14
2025-05-05,teresa.allen@gmail.com,482.073.6511x8939,Viva Retail,Machine Learning Engineer,https://www.linkedin.com/jobs/view/machine-learning-engineer-3663,CV_Teresa_2.pdf,"Q: Why are you interested in this role?
A: My LinkedIn: http://www.williams.com/

Q: Describe a challenge you solved recently.
A: Yes — I collaborated with distributed teams across Americas and EMEA.

Q: Why are you interested in this role?
A: Expected salary: R$ 4406",2025-05-13,8
2025-07-01,gustavo.henrique.novaes1@hotmail.com,007-923-0466,SafeHarbor,Sales Representative,https://www.linkedin.com/jobs/view/sales-representative-9801,CV_Gustavo_3.pdf,"Q: Do you have experience with remote teams?
A: Yes — I collaborated with distributed teams across Americas and EMEA.

Q: What is your notice period?
A: Prefer hybrid, 2-3 times a week in office.

Q: Do you have experience with remote teams?
A: Prefer hybrid, 2-3 times a week in office.

Q: Salary expectations?
A: Man chance dog next instead make important college vote series see.

Q: Do you have work authorization in this country?
A: Expected salary: R$ 16500",2025-07-08,7
2025-09-01,mary.smith2025@example.com,+1-505-057-3976x9156,NextGen Mobility,Software Engineer,https://www.linkedin.com/jobs/view/software-engineer-9148,LinkedIn_Resume_697.pdf,"Q: Preferred work model?
A: My LinkedIn: https://www.friedman-olson.net/

Q: Describe a challenge you solved recently.
A: Notice period: 2 weeks

Q: LinkedIn profile link?
A: Prefer hybrid, 2-3 times a week in office.",2025-10-05,34
2025-03-24,hannah.richmond_app@hotmail.com,393-769-0426x818,BrightBridge,Backend Developer,https://www.linkedin.com/jobs/view/backend-developer-9433,LinkedIn_Resume_502.pdf,"Q: What is your notice period?
A: My LinkedIn: https://farias.br/

Q: Do you have experience with remote teams?
A: I have full authorization to work in the country.

Q: Salary expectations?
A: Expected salary: R$ 16515

Q: Preferred work model?
A: - Project A: improved X by 30%
- Project B: led a team of 4
- Tools: Python, SQL

Q: Preferred work model?
A: Yes — I collaborated with distributed teams across Americas and EMEA.",2025-05-20,57
2024-04-11,dr..sharon.james2025@outlook.com,(051) 5255-3419,PurePharm,Software Engineer,https://www.linkedin.com/jobs/view/software-engineer-7924,CV_Dr._1.pdf,"Q: Preferred work model?
A: Yes — I collaborated with distributed teams across Americas and EMEA.

Q: Do you have work authorization in this country?
A: Prefer hybrid, 2-3 times a week in office.",2024-05-07,26
2025-04-25,anthony.bauer2025@hotmail.com,84 1934-6676,Translink,DevOps Engineer,https://www.linkedin.com/jobs/view/devops-engineer-7012,resume_1.pdf,"Q: Salary expectations?
A: Yes — I collaborated with distributed teams across Americas and EMEA.

Q: What is your notice period?
A: Notice period: 1 month

Q: Do you have work authorization in this country?
A: Prefer hybrid, 2-3 times a week in office.

Q: Preferred work model?
A: Notice period: 2 weeks

Q: Describe a challenge you solved recently.
A: Notice period: 30 days",2025-06-20,56
2025-03-15,matthew.wright_app@example.com,+1-491-141-5208x5076,SafeHarbor,HR Generalist,https://www.linkedin.com/jobs/view/hr-generalist-3329,LinkedIn_Resume_512.pdf,"Q: Preferred work model?
A: Method inside after like against first now follow best major real day market specific property.

Q: Do you have work authorization in this country?
A: Expected salary: R$ 17036

Q: What is your notice period?
A: Prefer hybrid, 2-3 times a week in office.

Q: LinkedIn profile link?
A: Prefer hybrid, 2-3 times a week in office.",2025-03-31,16
2025-08-28,andrea.smith_app@hotmail.com,(081) 7083 6821,Viva Retail,Product Manager,https://www.linkedin.com/jobs/view/product-manager-5945,LinkedIn_Resume_357.pdf,"Q: Describe a challenge you solved recently.
A: Yes — I collaborated with distributed teams across Americas and EMEA.

Q: LinkedIn profile link?
A: Yes — I collaborated with distributed teams across Americas and EMEA.

Q: Describe a challenge you solved recently.
A: Expected salary: R$ 17830

Q: Salary expectations?
A: Expected salary: R$ 17860

Q: LinkedIn profile link?
A: - Project A: improved X by 30%
- Project B: led a team of 4
- Tools: Python, SQL",2025-09-25,28
2024-01-07,gustavo.jesus@example.com,0900-375-9738,ByteForge,Full Stack Developer,https://www.linkedin.com/jobs/view/full-stack-developer-2494,resume_6.pdf,"Q: Preferred work model?
A: Expected salary: R$ 18313

Q: Why are you interested in this role?
A: - Project A: improved X by 30%
- Project B: led a team of 4
- Tools: Python, SQL",2024-01-16,9
2024-10-15,catarina.rodrigues_app@example.com,(081) 3076 8102,NimbusAI,Product Manager,https://www.linkedin.com/jobs/view/product-manager-1486,resume_1.pdf,"Q: Do you have work authorization in this country?
A: My LinkedIn: http://www.maynard-martin.com/

Q: Do you have experience with remote teams?
A: Prefer hybrid, 2-3 times a week in office.",2024-11-18,34
2025-02-05,sra..ana.silva_app@gmail.com,51 1377 0285,TechWave,HR Generalist,https://www.linkedin.com/jobs/view/hr-generalist-5093,resume_1.pdf,"Q: What is your notice period?
A: My LinkedIn: https://www.da.org/

Q: Do you have work authorization in this country?
A: Yes — I collaborated with distributed teams across Americas and EMEA.

Q: Describe a challenge you solved recently.
A: Yes — I collaborated with distributed teams across Americas and EMEA.",2025-03-30,53
2025-10-01,jacqueline.williams_app@gmail.com,51 6376 5991,FinSight,Quality Assurance,https://www.linkedin.com/jobs/view/quality-assurance-7653,CV_Jacqueline_4.pdf,"Q: What is your notice period?
A: Prefer hybrid, 2-3 times a week in office.

Q: Preferred work model?
A: I have full authorization to work in the country.

Q: Preferred work model?
A: Yes — I collaborated with distributed teams across Americas and EMEA.

Q: What is your notice period?
A: Expected salary: R$ 8754

Q: Salary expectations?
A: Prefer hybrid, 2-3 times a week in office.",2025-10-05,4
2024-09-17,anthony.wilson_app@example.com,81 4261 0703,ByteForge,Customer Success Manager,https://www.linkedin.com/jobs/view/customer-success-manager-4925,resume_3.pdf,"Q: Do you have experience with remote teams?
A: I have full authorization to work in the country.

Q: LinkedIn profile link?
A: Yes — I collaborated with distributed teams across Americas and EMEA.",2024-10-16,29
2024-10-14,jessica.thomas_app@hotmail.com,320-410-4294,PurePharm,Product Manager,https://www.linkedin.com/jobs/view/product-manager-4102,CV_Jessica_3.pdf,"Q: Do you have work authorization in this country?
A: Describe win example magazine memory they significant record born likely past check set open order.

Q: What is your notice period?
A: Yes — I collaborated with distributed teams across Americas and EMEA.

Q: Preferred work model?
A: How their about place force conference each morning dog report very network class individual special.",2024-10-21,7
2025-09-18,andré.moraes1@outlook.com,+55 41 9502-4026,InnovaLabs,Quality Assurance,https://www.linkedin.com/jobs/view/quality-assurance-6085,LinkedIn_Resume_586.pdf,"Q: Do you have experience with remote teams?
A: Expected salary: R$ 12099

Q: What is your notice period?
A: Expected salary: R$ 16753",2025-10-22,34
2024-09-09,joão.guilherme.da.cruz1@example.com,001-478-712-5521x3760,TechWave,HR Generalist,https://www.linkedin.com/jobs/view/hr-generalist-2703,CV_João_2.pdf,"Q: Why are you interested in this role?
A: I have full authorization to work in the country.

Q: Do you have work authorization in this country?
A: Veritatis maiores placeat velit ipsam quo quaerat maxime architecto excepturi illo quo ipsa hic.",2024-10-22,43
2025-10-11,ana.clara.ribeiro@hotmail.com,(061) 5188 7017,NimbusAI,Project Coordinator,https://www.linkedin.com/jobs/view/project-coordinator-3346,LinkedIn_Resume_677.pdf,"Q: Salary expectations?
A: Nulla deleniti error delectus sunt enim dolor esse quo aspernatur libero dolor exercitationem quos recusandae magnam.

Q: What is your notice period?
A: I have full authorization to work in the country.

Q: Salary expectations?
A: Prefer hybrid, 2-3 times a week in office.",2025-10-18,7
2023-12-21,alícia.costela_app@gmail.com,0900-090-4637,EduScale,Machine Learning Engineer,https://www.linkedin.com/jobs/view/machine-learning-engineer-3131,CV_Alícia_1.pdf,"Q: Describe a challenge you solved recently.
A: - Project A: improved X by 30%
- Project B: led a team of 4
- Tools: Python, SQL

Q: Do you have work authorization in this country?
A: Yes — I collaborated with distributed teams across Americas and EMEA.

Q: Do you have work authorization in this country?
A: - Project A: improved X by 30%
- Project B: led a team of 4
- Tools: Python, SQL

Q: What is your notice period?
A: Notice period: 2 weeks

Q: Preferred work model?
A: I have full authorization to work in the country.",2024-01-06,16
2024-08-27,enzo.gabriel.fogaça@outlook.com,001-021-158-6938,Skyline Solutions,Business Analyst,https://www.linkedin.com/jobs/view/business-analyst-3369,LinkedIn_Resume_797.pdf,"Q: Preferred work model?
A: Yes — I collaborated with distributed teams across Americas and EMEA.

Q: LinkedIn profile link?
A: I have full authorization to work in the country.

Q: LinkedIn profile link?
A: Prefer hybrid, 2-3 times a week in office.

Q: LinkedIn profile link?
A: Nihil quis velit unde natus aut enim modi exercitationem illum fugit laborum non alias eius.",2024-10-12,46
2024-10-29,joão.duarte@gmail.com,001-415-599-9101x576,MobiWorks,Data Engineer,https://www.linkedin.com/jobs/view/data-engineer-3555,LinkedIn_Resume_882.pdf,"Q: Do you have experience with remote teams?
A: My LinkedIn: https://www.evans.com/

Q: Do you have experience with remote teams?
A: Notice period: 2 weeks",2024-11-27,29
2025-07-10,eric.guerrero1@example.com,+55 71 2770-7070,CuraTech,HR Generalist,https://www.linkedin.com/jobs/view/hr-generalist-1880,CV_Eric_1.pdf,"Q: Do you have work authorization in this country?
A: Expected salary: R$ 19827

Q: Do you have experience with remote teams?
A: Yes — I collaborated with distributed teams across Americas and EMEA.

Q: Why are you interested in this role?
A: Expected salary: R$ 5106

Q: What is your notice period?
A: Prefer hybrid, 2-3 times a week in office.",2025-08-06,27
2024-09-07,joana.da.cunha2025@hotmail.com,0800-591-2573,Atlas Health,Frontend Developer,https://www.linkedin.com/jobs/view/frontend-developer-8474,LinkedIn_Resume_999.pdf,"Q: Do you have work authorization in this country?
A: Expected salary: R$ 7140

Q: Preferred work model?
A: Share include opportunity young as just peace machine none.",2024-11-05,59
2024-08-12,erick.fogaça@example.com,955.276.3655x6472,SafeHarbor,Content Strategist,https://www.linkedin.com/jobs/view/content-strategist-2946,resume_3.pdf,"Q: Salary expectations?
A: Prefer hybrid, 2-3 times a week in office.

Q: Do you have experience with remote teams?
A: Prefer hybrid, 2-3 times a week in office.

Q: Describe a challenge you solved recently.
A: Yes — I collaborated with distributed teams across Americas and EMEA.",2024-09-04,23
2023-11-26,katelyn.rodriguez_app@outlook.com,0500-142-8341,UrbanNest,Full Stack Developer,https://www.linkedin.com/jobs/view/full-stack-developer-6912,LinkedIn_Resume_507.pdf,"Q: Salary expectations?
A: Prefer hybrid, 2-3 times a week in office.

Q: Do you have work authorization in this country?
A: Notice period: 1 month

Q: Describe a challenge you solved recently.
A: Notice period: immediate

Q: LinkedIn profile link?
A: - Project A: improved X by 30%
- Project B: led a team of 4
- Tools: Python, SQL

Q: Preferred work model?
A: My LinkedIn: http://sanchez.org/",2024-01-08,43
2024-10-18,karen.mendez@gmail.com,+55 (061) 7075 5047,BrightBridge,Operations Manager,https://www.linkedin.com/jobs/view/operations-manager-1890,CV_Karen_4.pdf,"Q: What is your notice period?
A: Notice period: 1 month

Q: Salary expectations?
A: Prefer hybrid, 2-3 times a week in office.

Q: Why are you interested in this role?
A: My LinkedIn: https://mcdaniel.com/

Q: Preferred work model?
A: Expected salary: R$ 8183

Q: Do you have experience with remote teams?
A: Notice period: 30 days",2024-11-18,31
2024-08-17,sr..joaquim.moraes1@hotmail.com,(071) 3857-3680,Skyline Solutions,Marketing Specialist,https://www.linkedin.com/jobs/view/marketing-specialist-8469,resume_2.pdf,"Q: Why are you interested in this role?
A: Prefer hybrid, 2-3 times a week in office.

Q: Describe a challenge you solved recently.
A: Notice period: immediate",2024-10-10,54
2025-12-18,claudia.rodriguez1@outlook.com,+1-650-249-1630x0979,Viva Retail,Machine Learning Engineer,https://www.linkedin.com/jobs/view/machine-learning-engineer-7658,resume_5.pdf,"Q: What is your notice period?
A: I have full authorization to work in the country.

Q: Salary expectations?
A: Notice period: 1 month

Q: Why are you interested in this role?
A: - Project A: improved X by 30%
- Project B: led a team of 4
- Tools: Python, SQL",2025-12-31,13
2024-08-09,juan.almeida2025@hotmail.com,+1-849-378-3063x96384,ModaCasa,Project Coordinator,https://www.linkedin.com/jobs/view/project-coordinator-1892,LinkedIn_Resume_581.pdf,"Q: Do you have experience with remote teams?
A: Yes — I collaborated with distributed teams across Americas and EMEA.

Q: Do you have work authorization in this country?
A: I have full authorization to work in the country.

Q: Do you have work authorization in this country?
A: Notice period: 2 weeks

Q: Do you have experience with remote teams?
A: Expected salary: R$ 8803",2024-08-23,14
2025-09-27,dan.phillips2025@example.com,6157276829,BrightBridge,Frontend Developer,https://www.linkedin.com/jobs/view/frontend-developer-6187,LinkedIn_Resume_726.pdf,"Q: Describe a challenge you solved recently.
A: Serve blue event every relationship law clear campaign what buy test need hard.

Q: Why are you interested in this role?
A: Party set poor food series always memory reveal require market until cause.

Q: What is your notice period?
A: Expected salary: R$ 15661

Q: Salary expectations?
A: Notice period: 1 month

Q: Do you have experience with remote teams?
A: Prefer hybrid, 2-3 times a week in office.",2025-10-19,22
2025-09-01,claudia.rodriguez1@outlook.com,+1-650-249-1630x0979,Viva Retail,Machine Learning Engineer,https://www.linkedin.com/jobs/view/machine-learning-engineer-5201,resume_5.pdf,"Q: What is your notice period?
A: I have full authorization to work in the country.

Q: Salary expectations?
A: Notice period: 1 month

Q: Why are you interested in this role?
A: - Project A: improved X by 30%
- Project B: led a team of 4
- Tools: Python, SQL",2025-09-04,3
2025-07-09,kevin.freitas_app@hotmail.com,+1-422-940-5720,Helix Systems,Machine Learning Engineer,https://www.linkedin.com/jobs/view/machine-learning-engineer-7981,CV_Kevin_3.pdf,"Q: Why are you interested in this role?
A: Notice period: 1 month

Q: Why are you interested in this role?
A: I have full authorization to work in the country.

Q: What is your notice period?
A: Radio fly trouble war history music executive.

Q: Describe a challenge you solved recently.
A: I have full authorization to work in the country.",2025-09-07,60
2025-01-28,benício.da.luz@hotmail.com,707-548-5346,Viva Retail,Frontend Developer,https://www.linkedin.com/jobs/view/frontend-developer-1153,LinkedIn_Resume_935.pdf,"Q: What is your notice period?
A: My LinkedIn: http://www.thomas.com/

Q: Do you have experience with remote teams?
A: Expected salary: R$ 17453

Q: Do you have work authorization in this country?
A: - Project A: improved X by 30%
- Project B: led a team of 4
- Tools: Python, SQL

Q: Describe a challenge you solved recently.
A: My LinkedIn: https://www.vieira.br/",2025-02-11,14
2024-12-10,luiz.fernando.sales2025@gmail.com,+55 (084) 8775-8333,AlphaCreative,Frontend Developer,https://www.linkedin.com/jobs/view/frontend-developer-1618,CV_Luiz_4.pdf,"Q: Do you have work authorization in this country?
A: My LinkedIn: http://www.novaes.org/

Q: Describe a challenge you solved recently.
A: My LinkedIn: https://almeida.com/",2025-01-24,45
2025-01-12,olivia.da.rocha@outlook.com,81 8970 2838,Helix Systems,Operations Manager,https://www.linkedin.com/jobs/view/operations-manager-6003,resume_3.pdf,"Q: Do you have work authorization in this country?
A: Yes — I collaborated with distributed teams across Americas and EMEA.

Q: LinkedIn profile link?
A: My LinkedIn: https://roberts.com/

Q: Do you have experience with remote teams?
A: - Project A: improved X by 30%
- Project B: led a team of 4
- Tools: Python, SQL",2025-02-20,39
2025-07-09,catherine.collins@gmail.com,+55 (051) 6471-2463,ByteForge,Operations Manager,https://www.linkedin.com/jobs/view/operations-manager-5889,LinkedIn_Resume_265.pdf,"Q: Describe a challenge you solved recently.
A: My LinkedIn: http://www.souza.com/

Q: Preferred work model?
A: Expected salary: R$ 16426

Q: Do you have work authorization in this country?
A: My LinkedIn: http://vieira.br/

Q: Preferred work model?
A: Want protect assume east center whether make some among around word lose such process.",2025-08-21,43
2023-12-28,anita.wise_app@gmail.com,490-145-9967x06921,DataPulse,Operations Manager,https://www.linkedin.com/jobs/view/operations-manager-2385,CV_Anita_2.pdf,"Q: Salary expectations?
A: Expected salary: R$ 15700

Q: Preferred work model?
A: Notice period: immediate",2024-02-07,41
2025-01-29,theo.silveira2025@gmail.com,84 8995-7298,AgroPlus,Quality Assurance,https://www.linkedin.com/jobs/view/quality-assurance-6855,CV_Theo_2.pdf,"Q: Why are you interested in this role?
A: Expected salary: R$ 19988

Q: What is your notice period?
A: Prefer hybrid, 2-3 times a week in office.

Q: Salary expectations?
A: Prefer hybrid, 2-3 times a week in office.",2025-03-27,57
2024-07-07,giovanna.ferreira_app@outlook.com,+55 11 7675 5398,Skyline Solutions,Product Manager,https://www.linkedin.com/jobs/view/product-manager-2262,LinkedIn_Resume_866.pdf,"Q: Do you have experience with remote teams?
A: Writer these name person always laugh decision method.

Q: LinkedIn profile link?
A: Fuga voluptates quis occaecati cumque repudiandae distinctio ea maiores illum minima.

Q: Describe a challenge you solved recently.
A: Expected salary: R$ 17642

Q: Do you have experience with remote teams?
A: Notice period: 2 weeks",2024-07-12,5
2025-04-16,pam.smith@outlook.com,0886346739,Atlas Health,Data Scientist,https://www.linkedin.com/jobs/view/data-scientist-7797,LinkedIn_Resume_310.pdf,"Q: What is your notice period?
A: Yes — I collaborated with distributed teams across Americas and EMEA.

Q: Why are you interested in this role?
A: - Project A: improved X by 30%
- Project B: led a team of 4
- Tools: Python, SQL",2025-04-26,10
